TOI,TIC ID,Disposition
4554.01,369768787,PC
4555.01,141770198,PC
4556.01,107018378,PC
4557.01,258917846,PC
4558.01,220414682,PC
4559.01,271169413,PC
4560.01,307716123,PC
4561.01,33716474,PC
4563.01,418255064,PC
4565.01,381897917,PC
4566.01,269728501,PC
4567.01,307849973,PC
4567.02,307849973,PC
4568.01,447088034,PC
457.01,89256802,PC
4572.01,154940895,PC
4573.01,362103298,PC
4574.01,298428237,PC
4575.01,372759746,PC
4576.01,157667414,PC
4578.01,154474036,PC
458.01,64071894,PC
4580.01,219742885,PC
4585.01,233529335,PC
4586.01,416534875,PC
4588.01,48031665,PC
4590.01,154923406,PC
4596.01,86951294,PC
4597.01,68573534,PC
4598.01,29017001,PC
4600.02,232608943,PC
4601.01,349071261,PC
4602.01,467651916,PC
4607.01,28294709,PC
4608.01,427740976,PC
4609.01,118820486,PC
4611.01,68646526,PC
4614.01,408809625,PC
4615.01,84599716,PC
4616.01,258796169,PC
4617.01,18373995,PC
4619.01,238586172,PC
462.01,420049884,PC
4620.01,171160243,PC
4625.01,58472992,PC
4626.01,241442273,PC
4629.01,304339227,PC
4630.01,292202337,PC
4631.01,313006381,PC
4632.01,336075472,PC
4633.01,307958020,PC
4634.01,17150865,PC
4637.01,306485267,PC
4638.01,58824746,PC
4639.01,91251292,PC
4640.01,337216118,PC
4641.01,436873727,PC
4642.01,336961891,PC
4643.01,270355392,PC
4643.02,270355392,PC
4644.01,387423096,PC
4645.01,46698351,PC
4646.01,286696849,PC
4647.01,303204165,PC
4647.02,303204165,PC
4649.01,404713783,PC
4650.01,60646268,PC
4651.01,147302550,PC
4652.01,139877968,PC
4653.01,238854767,PC
4654.01,99648579,PC
4655.01,209310912,PC
4656.01,120523488,PC
4657.01,434110695,PC
4658.01,224279091,PC
4659.01,178215634,PC
4660.01,435259601,PC
4661.01,441135051,PC
4662.01,166778944,PC
4663.01,237358490,PC
4664.01,299551666,PC
4665.01,165201455,PC
4666.01,165202476,PC
4667.01,422884521,PC
4668.01,142938659,PC
4670.01,404506270,PC
4671.01,439873430,PC
4672.01,332911893,PC
4673.01,118573065,PC
4674.01,89062142,PC
4675.01,279095914,PC
4676.01,219225319,PC
4677.01,100974694,PC
4678.01,206717400,PC
4679.01,283605976,PC
4680.01,31258738,PC
4681.01,248689510,PC
4684.01,399757537,PC
4685.01,431693152,PC
4686.01,316875094,PC
4687.01,302759417,PC
4688.01,245793479,PC
4689.01,396935099,PC
4691.01,200321577,PC
4692.01,153723304,PC
4694.01,50745119,PC
4695.01,139550876,PC
4696.01,243011228,PC
4697.01,250189842,PC
4698.01,411781649,PC
4699.01,34395020,PC
4701.01,9344899,PC
4702.01,248690688,PC
4703.01,293514367,PC
4705.01,436637677,PC
4706.01,37117064,PC
4707.01,322825139,PC
4708.01,232194097,PC
4709.01,317328621,PC
4710.01,144486060,PC
4711.01,177718896,PC
4712.01,317089770,PC
4714.01,251111783,PC
4716.01,268689126,PC
4717.01,269190305,PC
4718.01,234958949,PC
4719.01,306363166,PC
4720.01,124322274,PC
4721.01,229210014,PC
4722.01,142530031,PC
4723.01,322824542,PC
4724.01,119638424,PC
4725.01,26587613,PC
4726.01,409009431,PC
4727.01,39824732,PC
4728.01,270716565,PC
4729.01,52738649,PC
4730.01,97866515,PC
4731.01,438368981,PC
4732.01,78489364,PC
4733.01,438149332,PC
4734.01,97714451,PC
4735.01,280292434,PC
4736.01,265619984,PC
4737.01,142532090,PC
4739.01,281716779,PC
4740.01,72097808,PC
4741.01,291198795,PC
4742.01,237637903,PC
4743.01,23725901,PC
4744.01,293931909,PC
4745.01,269278156,PC
4746.01,160180298,PC
4747.01,235078021,PC
4748.01,59770954,PC
4749.01,153412485,PC
475.01,100608026,PC
4750.01,317189702,PC
4751.01,291580615,PC
4752.01,237700098,PC
4753.01,306604742,PC
4754.01,61344769,PC
4755.01,267197567,PC
4756.01,119556803,PC
4757.01,53744258,PC
4758.01,34524670,PC
4759.01,49705089,PC
476.01,156987351,PC
4760.01,291332861,PC
4761.01,440849210,PC
4762.01,119069946,PC
4763.01,143072696,PC
4764.01,268456052,PC
4765.01,21747057,PC
4766.01,271307949,PC
4767.01,157127081,PC
4768.01,108940329,PC
4769.01,333814134,PC
4770.01,112110888,PC
4772.01,455153906,PC
4773.01,415276070,PC
4774.01,148129139,PC
4775.01,412521892,PC
4776.01,196286578,PC
4777.01,170368805,PC
4778.01,145163386,PC
4779.01,170221808,PC
4780.01,231937828,PC
4781.01,176242778,PC
4784.01,409207712,PC
4785.01,50751260,PC
4786.01,127012328,PC
4787.01,431981595,PC
4788.01,156999527,PC
4789.01,134221850,PC
4793.01,65949719,PC
4794.01,95589845,PC
4795.01,107090327,PC
4796.01,65905621,PC
4797.01,265011923,PC
4798.01,274137295,PC
4799.01,65805840,PC
4800.01,280307604,PC
4801.01,419092044,PC
4802.01,50575306,PC
4803.01,19117967,PC
4804.01,320341952,PC
4805.01,7976072,PC
4806.01,96317115,PC
4807.01,174546820,PC
4809.01,143724857,PC
4810.01,281225729,PC
4811.01,334414389,PC
4812.01,81744640,PC
4813.01,333810741,PC
4814.01,32004914,PC
4815.01,19447218,PC
4816.01,156990000,PC
4818.01,181422954,PC
4819.01,82739585,PC
4820.01,394223845,PC
4821.01,354937825,PC
4822.01,52936161,PC
4823.01,348756659,PC
4824.01,179687771,PC
4825.01,53047383,PC
4826.01,17683158,PC
4828.01,291469139,PC
4830.01,1260235,PC
4831.01,17896514,PC
4832.01,186470968,PC
4833.01,176442805,PC
4834.01,77550515,PC
4835.01,434428836,PC
4836.01,231559817,PC
4837.01,19612445,PC
4839.01,38118291,PC
4841.01,453060368,PC
4842.01,131034657,PC
4843.01,258051471,PC
4844.01,143994382,PC
4845.01,26305150,PC
4847.01,186541435,PC
4848.01,134596619,PC
4850.01,332705008,PC
4851.01,60377863,PC
4852.01,74712191,PC
4853.01,74530173,PC
4854.01,70780410,PC
4855.01,44514807,PC
4857.01,35972578,PC
4858.01,262499797,PC
4859.01,152467154,PC
486.01,260708537,PC
4861.01,71341774,PC
4863.01,143032776,PC
4864.01,48274889,PC
4866.01,35758536,PC
4867.01,74484423,PC
4868.01,362370757,PC
4869.01,71221700,PC
487.01,31852980,PC
487.02,31852980,PC
4870.01,446135868,PC
4871.01,168158622,PC
4872.01,310822679,PC
4873.01,228694725,PC
4874.01,463754499,PC
4875.01,133512515,PC
4876.01,458300989,PC
4877.01,447054140,PC
4878.01,144155193,PC
4879.01,45465399,PC
4880.01,245099574,PC
4881.01,359735804,PC
4882.01,458331312,PC
4883.01,446463666,PC
4884.01,80681136,PC
4885.01,72504752,PC
4886.01,457743020,PC
4887.01,274911400,PC
4888.01,309292963,PC
4889.01,441936163,PC
4890.01,92004082,PC
4891.01,458199018,PC
4892.01,6010784,PC
4893.01,441234277,PC
4894.01,469333534,PC
4895.01,463365347,PC
4896.01,438278301,PC
4897.01,81693792,PC
4898.01,124235800,PC
4899.01,376610581,PC
4900.01,425508314,PC
4901.01,107017977,PC
4903.01,457789844,PC
4904.01,464388115,PC
4905.01,463011281,PC
4906.01,385459345,PC
4907.01,447585233,PC
4908.01,356835341,PC
4909.01,272211398,PC
4910.01,303327435,PC
4911.01,303814029,PC
4912.01,219769290,PC
4913.01,72401290,PC
4914.01,49254857,PC
4915.01,440937096,PC
4917.01,317362389,PC
4918.01,60859922,PC
4919.01,155419920,PC
4920.01,132611413,PC
4921.01,404227343,PC
4922.01,411943564,PC
4923.01,219181903,PC
4924.01,307099276,PC
4925.01,399847887,PC
4926.01,454828937,PC
4927.01,376421071,PC
4928.01,448820344,PC
4929.01,359403471,PC
493.01,19025965,PC
4930.01,307221757,PC
4931.01,296850254,PC
4932.01,148772620,PC
4933.01,35106764,PC
4935.01,412635642,PC
4936.01,68030406,PC
4937.01,241638905,PC
4938.01,457018819,PC
4939.01,149109125,PC
494.01,19519368,PC
4940.01,237929468,PC
4941.01,77680373,PC
4942.01,166242494,PC
4943.01,418567812,PC
4944.01,242190195,PC
4945.01,332017079,PC
4947.01,382975217,PC
4948.01,160476088,PC
4949.01,401028336,PC
4950.01,245341495,PC
4951.01,448435566,PC
4952.01,400073524,PC
4953.01,405571798,PC
4954.01,147723246,PC
4955.01,188865842,PC
4956.01,8005485,PC
4957.01,412485680,PC
4958.01,457649900,PC
4959.01,290337456,PC
4960.01,329672278,PC
4961.01,420202798,PC
4962.01,210681065,PC
4963.01,407827885,PC
4965.01,129890791,PC
4966.01,295507430,PC
4967.01,243476396,PC
4968.01,253961767,PC
4969.01,406106335,PC
4970.01,359523751,PC
4971.01,453942180,PC
4972.01,149585119,PC
4973.01,397522142,PC
4974.01,148478039,PC
4975.01,304085024,PC
4976.01,210629725,PC
4977.01,68081952,PC
4978.01,145204443,PC
4979.01,311736478,PC
4980.01,200435203,PC
4981.01,14029793,PC
4982.01,46627476,PC
4983.01,80137654,PC
4984.01,177391159,PC
4986.01,5592720,PC
4988.01,445392860,PC
4989.01,303385111,PC
499.01,123702439,PC
4990.01,295312916,PC
4991.01,247180220,PC
4992.01,362111691,PC
4993.01,360221713,PC
4994.01,277128619,PC
4995.01,294295243,PC
4996.01,384709136,PC
4997.01,340624586,PC
4998.01,76228620,PC
4999.01,33227166,PC
5000.01,179230828,PC
5000.02,179230828,PC
5001.01,95709395,PC
5002.01,418471116,PC
5003.01,301900477,PC
5004.01,384386062,PC
5005.01,282485660,PC
5006.01,449107129,PC
5007.01,424196109,PC
5008.01,150531994,PC
5009.01,463781038,PC
5010.01,276735500,PC
5011.01,418298773,PC
5012.01,245728942,PC
5013.01,287494667,PC
5014.01,362032529,PC
5015.01,221656234,PC
5017.01,302054555,PC
5018.01,294691204,PC
5019.01,420829332,PC
502.01,172193428,PC
5020.01,310266243,PC
5021.01,403405969,PC
5022.01,208772468,PC
5023.01,213111428,PC
5024.01,344130921,PC
5025.01,217838717,PC
5026.01,161247580,PC
5027.01,361711730,PC
5028.01,76894548,PC
5029.01,154400369,PC
5030.01,444290896,PC
5031.01,46807139,PC
5032.01,283665218,PC
5033.01,318180448,PC
5034.01,306990399,PC
5035.01,401509690,PC
5036.01,406726743,PC
5037.01,263486257,PC
5038.01,127115861,PC
5039.01,396649769,PC
5040.01,412828754,PC
5041.01,324609476,PC
5042.01,282221346,PC
5043.01,75522633,PC
5044.01,298946836,PC
5045.01,297950791,PC
5046.01,306512967,PC
5047.01,291857895,PC
5049.01,261020738,PC
5050.01,282701278,PC
5051.01,217933560,PC
5052.01,208151094,PC
5053.01,324426685,PC
5054.01,401704685,PC
5055.01,407146538,PC
5056.01,216925130,PC
5057.01,37291237,PC
5058.01,277034534,PC
5059.01,458027465,PC
5060.01,16264917,PC
5061.01,214218272,PC
5062.01,294768072,PC
5063.01,173979859,PC
5064.01,407127579,PC
5066.01,56655478,PC
5069.01,381360757,PC
507.01,348538431,PC
5070.01,319968129,PC
5073.01,458686969,PC
5077.01,87873211,PC
5078.01,303523128,PC
5082.01,437011608,PC
5084.01,438260486,PC
5085.01,6785559,PC
5088.01,234388232,PC
5088.02,234388232,PC
5091.01,438073782,PC
5099.01,91481801,PC
5100.01,349582831,PC
5104.01,415443327,PC
5105.01,203287192,PC
5106.01,59351345,PC
5108.01,350348197,PC
5109.01,411930845,PC
5110.01,239977528,PC
5112.01,337385330,PC
5113.01,2685481,PC
5114.01,26693519,PC
5115.01,366499151,PC
5116.01,149496868,PC
5117.01,26469462,PC
5118.01,438412198,PC
512.01,119292328,PC
5120.01,58723861,PC
5122.01,116668723,PC
5125.01,247906954,PC
5127.01,438170612,PC
5128.01,406495245,PC
5129.01,101520163,PC
5130.01,75589027,PC
5131.01,350043412,PC
5137.01,14570132,PC
5139.01,95337971,PC
5140.01,175193677,PC
5143.01,281837575,PC
5143.02,281837575,PC
5147.01,95361530,PC
5148.01,291517604,PC
5149.01,286094277,PC
5151.01,388130237,PC
5156.01,468889418,PC
5158.01,337647366,PC
5159.01,286712787,PC
5160.01,4165850,PC
5161.01,277697921,PC
5165.01,349986198,PC
5166.01,59582240,PC
5167.01,458686504,PC
5169.01,350023518,PC
5171.01,110996418,PC
5172.01,53287554,PC
5175.01,55266835,PC
5176.01,437054764,PC
5177.01,350033870,PC
5179.01,288671122,PC
518.01,264979636,PC
5180.01,346972413,PC
5181.01,346667887,PC
5182.01,99654378,PC
5183.01,298829544,PC
5185.01,462808933,PC
5186.01,68453985,PC
5187.01,441590110,PC
5188.01,141677268,PC
5190.01,289574465,PC
5191.01,359469754,PC
5192.01,336125492,PC
5193.01,336126253,PC
5194.01,288612903,PC
5195.01,357145112,PC
5196.01,383828887,PC
5197.01,219431828,PC
520.01,148479278,PC
5200.01,21101556,PC
5201.01,267810289,PC
5202.01,320324079,PC
5203.01,158323182,PC
5204.01,65845738,PC
5206.01,159117779,PC
5207.01,147892178,PC
5208.01,110738386,PC
5209.01,111108561,PC
521.01,27649847,PC
5210.01,265979849,PC
5211.01,215595454,PC
5213.01,247356332,PC
5214.01,7583660,PC
5215.01,236632480,PC
5216.01,256561562,PC
5217.01,215018906,PC
5218.01,259172249,PC
5219.01,378708888,PC
522.01,19451711,PC
5220.01,394691478,PC
5221.01,233409941,PC
5223.01,377297285,PC
5224.01,406361982,PC
5225.01,383645563,PC
5227.01,313453776,PC
5228.01,154014059,PC
5229.01,288428649,PC
5230.01,55778666,PC
5232.01,69356857,PC
5233.01,259100469,PC
5234.01,335681838,PC
5235.01,154814765,PC
5236.01,193765661,PC
5237.01,435740442,PC
5239.01,230290708,PC
5240.01,40055053,PC
5241.01,305948428,PC
5242.01,426122503,PC
5243.01,322504451,PC
5244.01,352151292,PC
5247.01,289307883,PC
5249.01,185598695,PC
525.01,71512186,PC
5250.01,278105308,PC
5251.01,436007113,PC
5252.01,395385033,PC
5254.01,126225595,PC
5255.01,158325942,PC
5256.01,356146869,PC
5259.01,375419034,PC
5261.01,402828941,PC
5262.01,274122380,PC
5263.01,275527293,PC
5264.01,435719275,PC
5265.01,219847787,PC
5267.01,153971295,PC
5268.01,202468443,PC
5269.01,359321688,PC
5270.01,424112727,PC
5271.01,296461391,PC
5272.01,278668358,PC
5274.01,356682805,PC
5275.01,219466803,PC
5277.01,276381737,PC
5278.01,264301607,PC
5279.01,7681574,PC
5280.01,194679333,PC
5281.01,405932063,PC
5282.01,329346586,PC
5284.01,171312653,PC
5285.01,250330564,PC
5286.01,301035553,PC
5288.01,857186,PC
5289.01,176279915,PC
5290.01,224217761,PC
5291.01,250983039,PC
5292.01,33397739,PC
5294.01,422486295,PC
5297.01,422423972,PC
5298.01,313835568,PC
5299.01,407997410,PC
5300.01,267215820,PC
5301.01,58825110,PC
5302.01,337025682,PC
5303.01,58798731,PC
5304.01,293407882,PC
5305.01,408743161,PC
5306.01,387401076,PC
5308.01,422653398,PC
5309.01,52052461,PC
5310.01,306204904,PC
5311.01,306401382,PC
5312.01,399724238,PC
5313.01,347469901,PC
5314.01,302202317,PC
5315.01,126982221,PC
5316.01,309439436,PC
5317.01,408824640,PC
5318.01,435871546,PC
5319.01,246965431,PC
5322.01,336691874,PC
5324.01,408643099,PC
5325.01,270406298,PC
5326.01,257922326,PC
5327.01,303502327,PC
5328.01,58372253,PC
5329.01,61145589,PC
533.01,309791156,PC
5330.01,436843539,PC
5331.01,387544178,PC
5332.01,387515920,PC
5333.01,96948338,PC
5334.01,247409676,PC
5335.01,381360750,PC
5336.01,430099722,PC
5337.01,27294830,PC
5338.01,467615239,PC
5339.01,101348333,PC
5340.01,14156936,PC
5341.01,90669930,PC
5342.01,356990855,PC
5343.01,34980970,PC
5344.01,16005254,PC
5345.01,96165095,PC
5346.01,26018819,PC
5347.01,21119973,PC
5348.01,366527844,PC
5349.01,26054627,PC
5350.01,68808155,PC
5351.01,27476314,PC
5352.01,69995219,PC
5354.01,34781378,PC
5355.01,96170689,PC
5356.01,467684543,PC
5357.01,150006846,PC
5358.01,46631742,PC
5359.01,90767677,PC
5362.01,308522539,PC
5363.01,426448042,PC
5364.01,366754985,PC
5365.01,21132157,PC
5366.01,45034406,PC
5367.01,81178747,PC
5368.01,56457123,PC
5369.01,113804153,PC
5370.01,400381085,PC
5371.01,17457400,PC
5372.01,371470493,PC
5375.01,71268730,PC
5377.01,467153319,PC
5378.01,321069529,PC
5379.01,328325110,PC
5380.01,441587756,PC
5381.01,241174783,PC
5382.01,356472238,PC
5383.01,166053959,PC
5385.01,85266608,PC
5386.01,202425357,PC
5387.01,166086403,PC
5388.01,407591297,PC
5389.01,39143128,PC
539.01,238004786,PC
5390.01,8853478,PC
5392.01,198512478,PC
5393.01,313425396,PC
5395.01,298070500,PC
5396.01,202428245,PC
5397.01,18019350,PC
5399.01,284688043,PC
5400.01,332564140,PC
5401.01,397058826,PC
5402.01,29781207,PC
5403.01,438519486,PC
5404.01,56798909,PC
5405.01,172353721,PC
5406.01,127226712,PC
5407.01,372424377,PC
5408.01,430093142,PC
5409.01,115628210,PC
5410.01,76882795,PC
5411.01,76032342,PC
5412.01,386197662,PC
5413.01,269838674,PC
5414.01,371164829,PC
5415.01,52517713,PC
5416.01,87405719,PC
5417.01,79316101,PC
5419.01,68443254,PC
542.01,49771092,PC
5420.01,195155818,PC
5421.01,47132480,PC
5422.01,80611440,PC
5423.01,47319867,PC
5426.01,127957099,PC
5427.01,52420398,PC
5428.01,76545118,PC
5430.01,46774573,PC
5431.01,302895184,PC
5432.01,86898676,PC
5433.01,75697959,PC
5435.01,294309873,PC
5436.01,155369758,PC
5437.01,6853696,PC
5438.01,367193060,PC
5439.01,247912728,PC
5441.01,91697121,PC
5442.01,406684949,PC
5443.01,400515645,PC
5446.01,84788795,PC
5448.01,291016451,PC
5449.01,119130170,PC
5451.01,69028091,PC
5452.01,101569583,PC
5453.01,58997701,PC
5454.01,26406123,PC
5455.01,75171363,PC
5457.01,456971986,PC
5458.01,367434266,PC
5459.01,1942969,PC
5460.01,445990611,PC
5461.01,118963720,PC
5462.01,79971247,PC
5463.01,437786834,PC
5464.01,171646471,PC
5465.01,87827371,PC
5466.01,45368525,PC
5467.01,83275782,PC
5468.01,172222885,PC
5469.01,302419660,PC
5471.01,47132361,PC
5472.01,76798849,PC
5473.01,81808065,PC
5474.01,97669493,PC
5476.01,353361266,PC
5477.01,127229631,PC
5479.01,67444896,PC
5480.01,46307587,PC
5481.01,69295263,PC
5482.01,459947163,PC
5483.01,192982424,PC
5485.01,186815660,PC
5486.01,291109653,PC
5487.01,302305400,PC
5488.01,281815702,PC
5489.01,468983280,PC
5490.01,59575189,PC
5491.01,247166992,PC
5492.01,350024178,PC
5493.01,468979441,PC
5493.02,468979441,PC
5493.03,468979441,PC
5494.01,14440334,PC
5495.01,380671216,PC
5497.01,270679144,PC
5498.01,262736264,PC
5499.01,386772576,PC
5500.01,62740096,PC
5501.01,94823134,PC
5502.01,126322519,PC
5504.01,95079513,PC
5505.01,374350678,PC
5506.01,385312460,PC
5507.01,377097547,PC
5508.01,406140233,PC
5509.01,35285308,PC
5510.01,26865340,PC
5511.01,389040826,PC
5512.01,366698929,PC
5514.01,63190194,PC
5515.01,55275863,PC
5516.01,70678449,PC
5517.01,307951656,PC
5519.01,443582629,PC
5521.01,396932137,PC
5522.01,366409685,PC
5523.01,443616612,PC
5525.01,345450130,PC
5526.01,335540507,PC
5527.01,415399713,PC
553.02,161477033,PC
553.03,161477033,PC
5530.01,244170332,PC
5531.01,88114177,PC
5532.01,318836983,PC
5533.01,155093420,PC
5536.01,268143410,PC
5537.01,17555760,PC
5538.01,337648770,PC
5539.01,178266267,PC
554.01,407966340,PC
554.02,407966340,PC
5541.01,231721006,PC
5543.01,17385917,PC
5544.01,68893269,PC
5545.01,301624989,PC
5546.01,59744366,PC
5547.01,63013648,PC
5548.01,155012162,PC
5549.01,6499453,PC
5550.01,195187769,PC
5551.01,387974148,PC
5552.01,3224605,PC
5553.01,218354669,PC
5554.01,91287873,PC
5560.01,238606535,PC
5561.01,330637910,PC
5563.01,239198720,PC
5564.01,127505658,PC
5564.02,127505658,PC
5565.01,117892246,PC
5566.01,73250068,PC
5567.01,456335739,PC
5568.01,142785421,PC
5569.01,267484403,PC
557.01,55488511,PC
5570.01,302381442,PC
5571.01,88565745,PC
5572.01,9151337,PC
5573.01,459762279,PC
5574.01,268405086,PC
5575.01,160162137,PC
5577.01,98833877,PC
5578.01,154563411,PC
5579.01,252928337,PC
5580.01,366298702,PC
5581.01,456306892,PC
5582.01,392064198,PC
5583.01,357244603,PC
5584.01,29169215,PC
5585.01,188389305,PC
5586.01,160165689,PC
5587.01,29069242,PC
5588.01,141762491,PC
5589.01,51094586,PC
5590.01,9907513,PC
5591.01,192969211,PC
5592.01,88529975,PC
5593.01,468433454,PC
5594.01,53394475,PC
5595.01,302908969,PC
5597.01,85284138,PC
5598.01,237108775,PC
5599.01,159160230,PC
5600.01,287268770,PC
5601.01,237097499,PC
5602.01,101592219,PC
5603.01,224293782,PC
5604.01,237015185,PC
5605.01,252469648,PC
5606.01,171599496,PC
5607.01,233070717,PC
5608.01,229713401,PC
5609.01,17122808,PC
5610.01,252481136,PC
5611.01,232624234,PC
5611.02,232624234,PC
5612.01,18021087,PC
5613.01,165413340,PC
5614.01,148960849,PC
5615.01,235711993,PC
5616.01,154220877,PC
5617.01,9376973,PC
5618.01,56999883,PC
5619.01,224299081,PC
5620.01,165414210,PC
5621.01,219467837,PC
5622.01,288162228,PC
5623.01,420174131,PC
5624.01,53498154,PC
5624.02,53498154,PC
5624.03,53498154,PC
5624.04,53498154,PC
5625.01,137020480,PC
5626.01,376645976,PC
5627.01,335813590,PC
5628.01,135100529,PC
5629.01,298437387,PC
563.01,405454160,PC
5630.01,316416562,PC
5633.01,119131709,PC
5634.01,119585136,PC
5635.01,233173039,PC
5636.01,105616091,PC
5637.01,136992839,PC
5638.01,154258295,PC
5639.01,166054851,PC
5641.01,141202786,PC
5642.01,160521907,PC
5645.01,156377968,PC
5646.01,366804698,PC
5647.01,67743054,PC
5649.01,392319808,PC
5650.01,353807936,PC
5651.01,256326844,PC
5652.01,232628532,PC
5653.01,298729646,PC
5654.01,233465389,PC
5655.01,282940781,PC
5656.01,458458156,PC
5657.01,441736986,PC
5658.01,119178132,PC
5659.01,207491214,PC
5660.01,311116297,PC
5661.01,349312122,PC
5662.01,422217860,PC
5663.01,198161914,PC
5664.01,158022899,PC
5665.01,274223601,PC
5666.01,235684964,PC
5667.01,28242530,PC
5668.01,357347296,PC
5669.01,162577468,PC
5670.01,860207014,PC
5671.01,23863105,PC
5679.01,143257768,PC
5682.01,17538423,PC
5683.01,155949264,PC
5684.01,32260988,PC
5686.01,255928426,PC
5688.01,193634953,PC
5689.01,323250919,PC
5690.01,115508409,PC
5691.01,17652022,PC
5692.01,37150278,PC
5693.01,272519426,PC
5694.01,23638678,PC
5695.01,103865797,PC
5696.01,393546540,PC
5696.02,393546540,PC
5697.01,416739490,PC
5698.01,264052454,PC
5699.01,224328450,PC
570.01,126733133,PC
5700.01,76193403,PC
5701.01,43276438,PC
5702.01,141985686,PC
5703.01,10792081,PC
5705.01,165625229,PC
5706.01,137843225,PC
5707.01,441614965,PC
5708.01,335813325,PC
5709.01,286813592,PC
5710.01,173002823,PC
5711.01,441804533,PC
5712.01,388898854,PC
5713.01,219041246,PC
5714.01,467158766,PC
5715.01,147923561,PC
5716.01,298074836,PC
5717.01,53481079,PC
5718.01,17932757,PC
5719.01,4843495,PC
5720.01,230055368,PC
5721.01,85292615,PC
5722.01,458481611,PC
5723.01,235901733,PC
5724.01,162631539,PC
5725.01,1042432,PC
5726.01,71582156,PC
5727.01,357048995,PC
5728.01,219875976,PC
5729.01,103605399,PC
5730.01,138820713,PC
5731.01,188668950,PC
5732.01,335952150,PC
5733.01,224297408,PC
5734.01,9989136,PC
5735.01,157769780,PC
5736.01,310380289,PC
5737.01,229618478,PC
5738.01,198162530,PC
5738.02,198162530,PC
5739.01,328934980,PC
5740.01,230087765,PC
5741.01,159851831,PC
5743.01,308300731,PC
5744.01,157768969,PC
5745.01,18016577,PC
5747.01,4918918,PC
5748.01,407495930,PC
5749.01,387329912,PC
5750.01,310262516,PC
5751.01,426144112,PC
5752.01,349440621,PC
5753.01,332365162,PC
5754.01,135267558,PC
5755.01,256584532,PC
5757.01,219506608,PC
5758.01,82598822,PC
5759.01,317594531,PC
5760.01,255907107,PC
5761.01,428703516,PC
5762.01,257531677,PC
5763.01,354832924,PC
5764.01,150476057,PC
5765.01,397763985,PC
5767.01,351652998,PC
5768.01,470990157,PC
5769.01,462715015,PC
5770.01,23179035,PC
5771.01,459836041,PC
5772.01,313609787,PC
5773.01,445795465,PC
5774.01,9701368,PC
5775.01,289666986,PC
5776.01,310728245,PC
5777.01,459189798,PC
5778.01,264468702,PC
5779.01,102846772,PC
5780.01,43333094,PC
5781.01,279920478,PC
5782.01,158845573,PC
5783.01,319684122,PC
5785.01,456367532,PC
5786.01,40292751,PC
5788.01,42883782,PC
5788.02,42883782,PC
5789.01,87216634,PC
579.01,238061845,PC
5791.01,110936761,PC
5795.01,151724385,PC
5799.01,328081248,PC
580.01,81419525,PC
5800.01,151759246,PC
5805.01,378390325,PC
5806.01,283621618,PC
5807.01,188646744,PC
5808.01,459735346,PC
5809.01,283471501,PC
581.01,180987952,PC
5810.01,379824738,PC
5811.01,331484419,PC
5813.01,92439980,PC
5814.01,427041513,PC
5816.01,194076601,PC
5817.01,418604868,PC
5819.01,330218897,PC
5825.01,269243313,PC
5826.01,48253329,PC
5827.01,369062542,PC
5828.01,351077390,PC
5829.01,363029616,PC
583.01,131743355,PC
5830.01,224418572,PC
5831.01,308504559,PC
5832.01,287934343,PC
5833.01,213875310,PC
5834.01,281118572,PC
5835.01,346859243,PC
5836.01,354727907,PC
5837.01,395143000,PC
5838.01,222485202,PC
5840.01,68345291,PC
5841.01,350882505,PC
5842.01,23937608,PC
5843.01,24113219,PC
5844.01,230292034,PC
5845.01,209935997,PC
5846.01,75784122,PC
5847.01,95574586,PC
5848.01,808243,PC
5849.01,71459120,PC
5851.01,277329402,PC
5852.01,387844266,PC
5853.01,278623780,PC
5854.01,346154016,PC
5856.01,3680800,PC
5857.01,336072306,PC
5858.01,256046749,PC
5859.01,114947483,PC
5861.01,11034516,PC
5863.01,345205395,PC
5864.01,184531966,PC
5865.01,383216635,PC
5867.01,380517859,PC
5868.01,236158940,PC
5869.01,210169818,PC
587.01,294090620,PC
5870.01,305375697,PC
5871.01,373816781,PC
5872.01,138671052,PC
5873.01,353146308,PC
5874.01,376454594,PC
5875.01,283165117,PC
5877.01,282890159,PC
5878.01,247172524,PC
5879.01,258037656,PC
588.01,130415266,PC
5880.01,184521624,PC
5881.01,360142739,PC
5882.01,232941965,PC
5884.01,13574009,PC
5885.01,233788275,PC
5886.01,15682927,PC
5888.01,273780062,PC
5889.01,383214426,PC
5890.01,279179610,PC
5891.01,202941251,PC
5893.01,321790238,PC
5894.01,398038296,PC
5895.01,243464977,PC
5896.01,14956304,PC
5897.01,305612552,PC
5898.01,467211520,PC
5900.01,224635135,PC
5902.01,65737977,PC
5903.01,60542708,PC
5904.01,408317165,PC
5905.01,341299943,PC
5907.01,387318486,PC
5909.01,354489554,PC
5911.01,239361732,PC
5912.01,16538820,PC
5914.01,187416256,PC
5915.01,329709756,PC
5916.01,305506996,PC
5917.01,239529652,PC
5918.01,305790119,PC
5919.01,165948070,PC
5920.01,467006627,PC
5921.01,286545058,PC
5922.01,364192929,PC
5923.01,60491424,PC
5925.01,345193111,PC
5926.01,372831381,PC
5927.01,163164300,PC
5928.01,387318409,PC
5929.01,92217989,PC
5930.01,88266880,PC
5931.01,24833662,PC
5932.01,405122173,PC
5933.01,322593401,PC
5934.01,407958640,PC
5935.01,276704866,PC
